"id","state","estimated_population_2019","confirmed","date","deaths","update_source"
4327,"RJ",17264943,3,"2020-03-10",0,"Secretaria Estadual de Saúde"
4328,"RO",0,0,"2020-03-10",0,"Secretaria Estadual de Saúde"
4329,"PR",0,0,"2020-03-10",0,"Secretaria Estadual de Saúde"
4330,"SC",0,0,"2020-03-10",0,"Secretaria Estadual de Saúde"
4331,"MS",0,0,"2020-03-10",0,"Secretaria Estadual de Saúde"
4332,"MT",0,0,"2020-03-10",0,"Secretaria Estadual de Saúde"
4333,"GO",0,0,"2020-03-10",0,"Secretaria Estadual de Saúde"
4334,"AC",0,0,"2020-03-11",0,"Secretaria Estadual de Saúde"
4335,"AM",0,0,"2020-03-11",0,"Secretaria Estadual de Saúde"
4336,"RR",0,0,"2020-03-11",0,"Secretaria Estadual de Saúde"
4337,"PA",0,0,"2020-03-11",0,"Secretaria Estadual de Saúde"
4338,"AP",0,0,"2020-03-11",0,"Secretaria Estadual de Saúde"
4339,"TO",0,0,"2020-03-11",0,"Secretaria Estadual de Saúde"
4340,"MA",0,0,"2020-03-11",0,"Secretaria Estadual de Saúde"
4341,"PI",0,0,"2020-03-11",0,"Secretaria Estadual de Saúde"
4342,"CE",0,0,"2020-03-11",0,"Secretaria Estadual de Saúde"
4343,"RN",0,0,"2020-03-11",0,"Secretaria Estadual de Saúde"
4344,"PB",0,0,"2020-03-11",0,"Secretaria Estadual de Saúde"
4345,"PE",0,0,"2020-03-11",0,"Secretaria Estadual de Saúde"
4346,"AL",3337357,1,"2020-03-11",0,"Secretaria Estadual de Saúde"
4347,"SE",0,0,"2020-03-11",0,"Secretaria Estadual de Saúde"
4348,"RJ",17264943,3,"2020-03-11",0,"Secretaria Estadual de Saúde"
4349,"RO",0,0,"2020-03-11",0,"Secretaria Estadual de Saúde"
4350,"PR",0,0,"2020-03-11",0,"Secretaria Estadual de Saúde"
4351,"SC",0,0,"2020-03-11",0,"Secretaria Estadual de Saúde"
4352,"MS",0,0,"2020-03-11",0,"Secretaria Estadual de Saúde"
4353,"MT",0,0,"2020-03-11",0,"Secretaria Estadual de Saúde"
4354,"GO",0,0,"2020-03-11",0,"Secretaria Estadual de Saúde"
4355,"AC",0,0,"2020-03-12",0,"Secretaria Estadual de Saúde"
4356,"AM",0,0,"2020-03-12",0,"Secretaria Estadual de Saúde"
4357,"RR",0,0,"2020-03-12",0,"Secretaria Estadual de Saúde"
4358,"PA",0,0,"2020-03-12",0,"Secretaria Estadual de Saúde"
4359,"AP",0,0,"2020-03-12",0,"Secretaria Estadual de Saúde"
4360,"TO",0,0,"2020-03-12",0,"Secretaria Estadual de Saúde"
4361,"MA",0,0,"2020-03-12",0,"Secretaria Estadual de Saúde"
4362,"PI",0,0,"2020-03-12",0,"Secretaria Estadual de Saúde"
4363,"CE",0,0,"2020-03-12",0,"Secretaria Estadual de Saúde"
4364,"SE",0,0,"2020-03-12",0,"Secretaria Estadual de Saúde"
4365,"RO",0,0,"2020-03-12",0,"Secretaria Estadual de Saúde"
4366,"MS",0,0,"2020-03-12",0,"Secretaria Estadual de Saúde"
4367,"MT",0,0,"2020-03-12",0,"Secretaria Estadual de Saúde"
4368,"SP",45919049,46,"2020-03-13",0,"Secretaria Estadual de Saúde"
4369,"AC",0,0,"2020-03-13",0,"Secretaria Estadual de Saúde"
4370,"RR",0,0,"2020-03-13",0,"Secretaria Estadual de Saúde"
4371,"PA",0,0,"2020-03-13",0,"Secretaria Estadual de Saúde"
4372,"AP",0,0,"2020-03-13",0,"Secretaria Estadual de Saúde"
4373,"TO",0,0,"2020-03-13",0,"Secretaria Estadual de Saúde"
4374,"MA",0,0,"2020-03-13",0,"Secretaria Estadual de Saúde"
4375,"PI",0,0,"2020-03-13",0,"Secretaria Estadual de Saúde"
4376,"CE",0,0,"2020-03-13",0,"Secretaria Estadual de Saúde"
4377,"SE",0,0,"2020-03-13",0,"Secretaria Estadual de Saúde"
4378,"RJ",17264943,15,"2020-03-13",0,"Secretaria Estadual de Saúde"
4379,"RO",0,0,"2020-03-13",0,"Secretaria Estadual de Saúde"
4380,"MS",0,0,"2020-03-13",0,"Secretaria Estadual de Saúde"
4381,"MT",0,0,"2020-03-13",0,"Secretaria Estadual de Saúde"
4382,"AC",0,0,"2020-03-14",0,"Secretaria Estadual de Saúde"
4383,"AM",4144597,2,"2020-03-14",0,"Secretaria Estadual de Saúde"
4384,"RR",0,0,"2020-03-14",0,"Secretaria Estadual de Saúde"
4385,"PA",0,0,"2020-03-14",0,"Secretaria Estadual de Saúde"
4386,"AP",0,0,"2020-03-14",0,"Secretaria Estadual de Saúde"
4387,"TO",0,0,"2020-03-14",0,"Secretaria Estadual de Saúde"
4388,"MA",0,0,"2020-03-14",0,"Secretaria Estadual de Saúde"
4389,"PI",0,0,"2020-03-14",0,"Secretaria Estadual de Saúde"
4390,"CE",0,0,"2020-03-14",0,"Secretaria Estadual de Saúde"
4391,"RN",3506853,1,"2020-03-14",0,"Secretaria Estadual de Saúde"
4392,"AL",3337357,1,"2020-03-14",0,"Secretaria Estadual de Saúde"
4393,"BA",14873064,7,"2020-03-14",0,"Secretaria Estadual de Saúde"
4394,"RJ",17264943,15,"2020-03-14",0,"Secretaria Estadual de Saúde"
4395,"RO",0,0,"2020-03-14",0,"Secretaria Estadual de Saúde"
4396,"PR",11433957,6,"2020-03-14",0,"Secretaria Estadual de Saúde"
4397,"RS",11377239,4,"2020-03-14",0,"Secretaria Estadual de Saúde"
4398,"MT",0,0,"2020-03-14",0,"Secretaria Estadual de Saúde"
4399,"SP",45919049,65,"2020-03-15",0,"Secretaria Estadual de Saúde"
4400,"AC",0,0,"2020-03-15",0,"Secretaria Estadual de Saúde"
4401,"AM",4144597,2,"2020-03-15",0,"Secretaria Estadual de Saúde"
4402,"RR",0,0,"2020-03-15",0,"Secretaria Estadual de Saúde"
4403,"PA",0,0,"2020-03-15",0,"Secretaria Estadual de Saúde"
4404,"AP",0,0,"2020-03-15",0,"Secretaria Estadual de Saúde"
4405,"TO",0,0,"2020-03-15",0,"Secretaria Estadual de Saúde"
4406,"MA",0,0,"2020-03-15",0,"Secretaria Estadual de Saúde"
4407,"PI",0,0,"2020-03-15",0,"Secretaria Estadual de Saúde"
4408,"CE",0,0,"2020-03-15",0,"Secretaria Estadual de Saúde"
4409,"RN",3506853,1,"2020-03-15",0,"Secretaria Estadual de Saúde"
4410,"AL",3337357,1,"2020-03-15",0,"Secretaria Estadual de Saúde"
4411,"SE",2298696,1,"2020-03-15",0,"Secretaria Estadual de Saúde"
4412,"MG",21168791,4,"2020-03-15",0,"Secretaria Estadual de Saúde"
4413,"RO",0,0,"2020-03-15",0,"Secretaria Estadual de Saúde"
4414,"PR",11433957,6,"2020-03-15",0,"Secretaria Estadual de Saúde"
4415,"RS",11377239,4,"2020-03-15",0,"Secretaria Estadual de Saúde"
4416,"MT",0,0,"2020-03-15",0,"Secretaria Estadual de Saúde"
4417,"AC",0,0,"2020-03-16",0,"Secretaria Estadual de Saúde"
4418,"AM",4144597,2,"2020-03-16",0,"Secretaria Estadual de Saúde"
4419,"RR",0,0,"2020-03-16",0,"Secretaria Estadual de Saúde"
4420,"PA",0,0,"2020-03-16",0,"Secretaria Estadual de Saúde"
4421,"AP",0,0,"2020-03-16",0,"Secretaria Estadual de Saúde"
4422,"TO",0,0,"2020-03-16",0,"Secretaria Estadual de Saúde"
4423,"MA",0,0,"2020-03-16",0,"Secretaria Estadual de Saúde"
4424,"PI",0,0,"2020-03-16",0,"Secretaria Estadual de Saúde"
4425,"RO",0,0,"2020-03-16",0,"Secretaria Estadual de Saúde"
4426,"MT",0,0,"2020-03-16",0,"Secretaria Estadual de Saúde"
3965,"RS",11377239,3750,"2020-05-18",151,"Secretaria Estadual de Saúde"
3966,"GO",7018354,1781,"2020-05-18",73,"Secretaria Estadual de Saúde"
3967,"DF",3015268,4618,"2020-05-18",66,"Secretaria Estadual de Saúde"
4427,"AM",4144597,2,"2020-03-17",0,"Secretaria Estadual de Saúde"
4428,"RR",0,0,"2020-03-17",0,"Secretaria Estadual de Saúde"
4429,"PA",0,0,"2020-03-17",0,"Secretaria Estadual de Saúde"
4430,"AP",0,0,"2020-03-17",0,"Secretaria Estadual de Saúde"
4431,"TO",0,0,"2020-03-17",0,"Secretaria Estadual de Saúde"
4432,"MA",0,0,"2020-03-17",0,"Secretaria Estadual de Saúde"
4433,"PI",0,0,"2020-03-17",0,"Secretaria Estadual de Saúde"
4434,"RN",3506853,1,"2020-03-17",0,"Secretaria Estadual de Saúde"
4435,"SE",2298696,5,"2020-03-17",0,"Secretaria Estadual de Saúde"
4436,"RJ",17264943,25,"2020-03-17",0,"Secretaria Estadual de Saúde"
4437,"RO",0,0,"2020-03-17",0,"Secretaria Estadual de Saúde"
4438,"RS",11377239,8,"2020-03-17",0,"Secretaria Estadual de Saúde"
4439,"MT",0,0,"2020-03-17",0,"Secretaria Estadual de Saúde"
4440,"DF",3015268,19,"2020-03-17",0,"Secretaria Estadual de Saúde"
4441,"RR",0,0,"2020-03-18",0,"Secretaria Estadual de Saúde"
4442,"AP",0,0,"2020-03-18",0,"Secretaria Estadual de Saúde"
4443,"MA",0,0,"2020-03-18",0,"Secretaria Estadual de Saúde"
4444,"PI",0,0,"2020-03-18",0,"Secretaria Estadual de Saúde"
4445,"RO",0,0,"2020-03-18",0,"Secretaria Estadual de Saúde"
4446,"MT",0,0,"2020-03-18",0,"Secretaria Estadual de Saúde"
4447,"RR",0,0,"2020-03-19",0,"Secretaria Estadual de Saúde"
4448,"AP",0,0,"2020-03-19",0,"Secretaria Estadual de Saúde"
4449,"MA",0,0,"2020-03-19",0,"Secretaria Estadual de Saúde"
4450,"RN",3506853,1,"2020-03-19",0,"Secretaria Estadual de Saúde"
4451,"SE",2298696,6,"2020-03-19",0,"Secretaria Estadual de Saúde"
4452,"RO",0,0,"2020-03-19",0,"Secretaria Estadual de Saúde"
4453,"MT",0,0,"2020-03-19",0,"Secretaria Estadual de Saúde"
4454,"RR",0,0,"2020-03-20",0,"Secretaria Estadual de Saúde"
4455,"RJ",17264943,66,"2020-03-20",2,"Secretaria Estadual de Saúde"
4456,"MT",3484466,1,"2020-03-21",0,"Secretaria Estadual de Saúde"
4457,"SE",2298696,10,"2020-03-22",0,"Secretaria Estadual de Saúde"
4458,"RN",3506853,13,"2020-03-23",0,"Secretaria Estadual de Saúde"
4459,"SE",2298696,10,"2020-03-23",0,"Secretaria Estadual de Saúde"
4460,"RO",1777225,3,"2020-03-23",0,"Secretaria Estadual de Saúde"
4461,"SE",2298696,16,"2020-03-26",0,"Secretaria Estadual de Saúde"
4462,"SE",2298696,16,"2020-03-28",0,"Secretaria Estadual de Saúde"
4463,"MT",3484466,11,"2020-03-28",0,"Secretaria Estadual de Saúde"
4464,"PI",3273227,11,"2020-03-29",1,"Secretaria Estadual de Saúde"
4465,"RN",3506853,68,"2020-03-29",1,"Secretaria Estadual de Saúde"
4466,"SE",2298696,16,"2020-03-29",0,"Secretaria Estadual de Saúde"
4467,"MT",3484466,11,"2020-03-29",0,"Secretaria Estadual de Saúde"
4468,"SE",2298696,32,"2020-04-05",3,"Secretaria Estadual de Saúde"
4469,"RN",3506853,246,"2020-04-06",7,"Secretaria Estadual de Saúde"
4470,"RN",3506853,261,"2020-04-09",11,"Secretaria Estadual de Saúde"
4471,"SE",2298696,44,"2020-04-12",4,"Secretaria Estadual de Saúde"
4472,"RO",1777225,42,"2020-04-13",2,"Secretaria Estadual de Saúde"
4473,"RO",1777225,223,"2020-04-22",5,"Secretaria Estadual de Saúde"
4474,"RR",605761,425,"2020-04-28",4,"Secretaria Estadual de Saúde"
4475,"SE",2298696,280,"2020-04-29",11,"Secretaria Estadual de Saúde"
4476,"RR",605761,519,"2020-05-01",7,"Secretaria Estadual de Saúde"
4477,"RR",605761,519,"2020-05-02",7,"Secretaria Estadual de Saúde"
4478,"RN",3506853,1919,"2020-05-09",87,"Secretaria Estadual de Saúde"
4479,"AC",881935,1996,"2020-05-17",62,"Secretaria Estadual de Saúde"
4480,"RN",3506853,3138,"2020-05-17",139,"Secretaria Estadual de Saúde"
4481,"AC",881935,2234,"2020-05-18",67,"Secretaria Estadual de Saúde"
4482,"AM",4144597,20913,"2020-05-18",1433,"Secretaria Estadual de Saúde"
4483,"RR",605761,1882,"2020-05-18",60,"Secretaria Estadual de Saúde"
4484,"TO",1572866,1646,"2020-05-18",38,"Secretaria Estadual de Saúde"
4485,"CE",9132078,26363,"2020-05-18",1748,"Secretaria Estadual de Saúde"
4486,"RN",3506853,3483,"2020-05-18",160,"Secretaria Estadual de Saúde"
4487,"SE",2298696,3566,"2020-05-18",59,"Secretaria Estadual de Saúde"
4488,"BA",14873064,8581,"2020-05-18",312,"Secretaria Estadual de Saúde"
4489,"RJ",17264943,26665,"2020-05-18",2852,"Secretaria Estadual de Saúde"
4490,"RO",1777225,2043,"2020-05-18",83,"Secretaria Estadual de Saúde"
4491,"PR",11433957,2390,"2020-05-18",130,"Secretaria Estadual de Saúde"
4492,"SC",7164788,5175,"2020-05-18",85,"Secretaria Estadual de Saúde"
4493,"MS",2778986,613,"2020-05-18",16,"Secretaria Estadual de Saúde"
4494,"MT",3484466,941,"2020-05-18",30,"Secretaria Estadual de Saúde"
4495,"SP",45919049,65995,"2020-05-19",5147,"Secretaria Estadual de Saúde"
4496,"AC",881935,2482,"2020-05-19",73,"Secretaria Estadual de Saúde"
4497,"AM",4144597,22132,"2020-05-19",1491,"Secretaria Estadual de Saúde"
4498,"RR",605761,1988,"2020-05-19",64,"Secretaria Estadual de Saúde"
4499,"AP",845731,4310,"2020-05-19",136,"Secretaria Estadual de Saúde"
4500,"TO",1572866,1809,"2020-05-19",42,"Secretaria Estadual de Saúde"
4501,"MA",7075181,15114,"2020-05-19",634,"Secretaria Estadual de Saúde"
4502,"PI",3273227,2637,"2020-05-19",87,"Secretaria Estadual de Saúde"
4503,"CE",9132078,28112,"2020-05-19",1856,"Secretaria Estadual de Saúde"
4504,"RN",3506853,3796,"2020-05-19",170,"Secretaria Estadual de Saúde"
4505,"PB",4018127,5300,"2020-05-19",219,"Secretaria Estadual de Saúde"
4506,"PE",9557071,21242,"2020-05-19",1741,"Secretaria Estadual de Saúde"
4507,"AL",3337357,4319,"2020-05-19",234,"Secretaria Estadual de Saúde"
4508,"SE",2298696,3967,"2020-05-19",63,"Secretaria Estadual de Saúde"
4509,"BA",14873064,8636,"2020-05-19",326,"Secretaria Estadual de Saúde"
4510,"MG",21168791,4977,"2020-05-19",167,"Secretaria Estadual de Saúde"
4511,"ES",4018650,7693,"2020-05-19",325,"Secretaria Estadual de Saúde"
4512,"RJ",17264943,27805,"2020-05-19",3079,"Secretaria Estadual de Saúde"
4513,"RO",1777225,2413,"2020-05-19",88,"Secretaria Estadual de Saúde"
4514,"PR",11433957,2519,"2020-05-19",133,"Secretaria Estadual de Saúde"
4515,"SC",7164788,5413,"2020-05-19",91,"Secretaria Estadual de Saúde"
4516,"RS",11377239,3798,"2020-05-19",160,"Secretaria Estadual de Saúde"
4517,"MS",2778986,642,"2020-05-19",16,"Secretaria Estadual de Saúde"
4518,"MT",3484466,1005,"2020-05-19",32,"Secretaria Estadual de Saúde"
4519,"GO",7018354,1880,"2020-05-19",73,"Secretaria Estadual de Saúde"
4520,"DF",3015268,4853,"2020-05-19",72,"Secretaria Estadual de Saúde"
4521,"SP",45919049,69859,"2020-05-20",5363,"Secretaria Estadual de Saúde"
4522,"AC",881935,2817,"2020-05-20",75,"Secretaria Estadual de Saúde"
4523,"AM",4144597,23704,"2020-05-20",1561,"Secretaria Estadual de Saúde"
4524,"PA",8602865,18929,"2020-05-20",1778,"Secretaria Estadual de Saúde"
4525,"AP",845731,4549,"2020-05-20",142,"Secretaria Estadual de Saúde"
4526,"TO",1572866,1976,"2020-05-20",47,"Secretaria Estadual de Saúde"
4527,"MA",7075181,16058,"2020-05-20",663,"Secretaria Estadual de Saúde"
4528,"PI",3273227,2852,"2020-05-20",91,"Secretaria Estadual de Saúde"
4529,"CE",9132078,30560,"2020-05-20",1900,"Secretaria Estadual de Saúde"
4530,"RN",3506853,4060,"2020-05-20",178,"Secretaria Estadual de Saúde"
4531,"PB",4018127,5838,"2020-05-20",230,"Secretaria Estadual de Saúde"
4532,"PE",9557071,22560,"2020-05-20",1834,"Secretaria Estadual de Saúde"
4533,"AL",3337357,4437,"2020-05-20",251,"Secretaria Estadual de Saúde"
4534,"SE",2298696,4277,"2020-05-20",69,"Secretaria Estadual de Saúde"
4535,"BA",14873064,8820,"2020-05-20",362,"Secretaria Estadual de Saúde"
4536,"MG",21168791,5286,"2020-05-20",177,"Secretaria Estadual de Saúde"
4537,"ES",4018650,8495,"2020-05-20",346,"Secretaria Estadual de Saúde"
4538,"RJ",17264943,30372,"2020-05-20",3237,"Secretaria Estadual de Saúde"
4539,"RO",1777225,2499,"2020-05-20",90,"Secretaria Estadual de Saúde"
4540,"PR",11433957,2656,"2020-05-20",140,"Secretaria Estadual de Saúde"
4541,"SC",7164788,5499,"2020-05-20",94,"Secretaria Estadual de Saúde"
2229,"SP",45919049,1,"2020-02-25",0,"Secretaria Estadual de Saúde"
4542,"RS",11377239,4973,"2020-05-20",161,"Secretaria Estadual de Saúde"
4543,"MS",2778986,693,"2020-05-20",17,"Secretaria Estadual de Saúde"
4544,"MT",3484466,1090,"2020-05-20",32,"Secretaria Estadual de Saúde"
4545,"GO",7018354,2049,"2020-05-20",78,"Secretaria Estadual de Saúde"
4546,"DF",3015268,5271,"2020-05-20",78,"Secretaria Estadual de Saúde"
4547,"SP",45919049,73739,"2020-05-21",5558,"Secretaria Estadual de Saúde"
4548,"AC",881935,3103,"2020-05-21",78,"Secretaria Estadual de Saúde"
4549,"AM",4144597,25367,"2020-05-21",1620,"Secretaria Estadual de Saúde"
4550,"PA",8602865,20532,"2020-05-21",1893,"Secretaria Estadual de Saúde"
4551,"AP",845731,5188,"2020-05-21",151,"Secretaria Estadual de Saúde"
4552,"TO",1572866,2205,"2020-05-21",49,"Secretaria Estadual de Saúde"
4553,"MA",7075181,17212,"2020-05-21",693,"Secretaria Estadual de Saúde"
4554,"PI",3273227,3074,"2020-05-21",93,"Secretaria Estadual de Saúde"
4555,"CE",9132078,31413,"2020-05-21",2161,"Secretaria Estadual de Saúde"
4556,"RN",3506853,4251,"2020-05-21",181,"Secretaria Estadual de Saúde"
4557,"PB",4018127,6238,"2020-05-21",245,"Secretaria Estadual de Saúde"
4558,"PE",9557071,23911,"2020-05-21",1925,""
4559,"AL",3337357,4916,"2020-05-21",262,""
4560,"SE",2298696,4734,"2020-05-21",76,""
4561,"BA",14873064,10632,"2020-05-21",376,""
4562,"MG",21168791,5596,"2020-05-21",191,""
4563,"ES",4018650,8878,"2020-05-21",363,""
4564,"RJ",17264943,32089,"2020-05-21",3412,""
4565,"PR",11433957,2855,"2020-05-21",144,""
4566,"SC",7164788,5610,"2020-05-21",98,""
4567,"RS",11377239,5473,"2020-05-21",166,""
4568,"MS",2778986,746,"2020-05-21",17,""
4569,"MT",3484466,1187,"2020-05-21",34,""
4570,"GO",7018354,2155,"2020-05-21",85,""
4571,"DF",3015268,5542,"2020-05-21",84,""
4572,"SP",45919049,76871,"2020-05-22",5773,""
4573,"AC",881935,3343,"2020-05-22",80,""
4574,"RR",605761,2296,"2020-05-22",72,""
4575,"PA",8602865,22697,"2020-05-22",2003,""
4576,"AP",845731,5655,"2020-05-22",157,""
4577,"MA",7075181,18767,"2020-05-22",722,""
4578,"PI",3273227,3258,"2020-05-22",99,""
4579,"PB",4018127,6882,"2020-05-22",248,""
4580,"PE",9557071,25760,"2020-05-22",2057,""
4581,"AL",3337357,5302,"2020-05-22",280,""
4582,"SE",2298696,4922,"2020-05-22",82,""
4583,"BA",14873064,11085,"2020-05-22",399,""
4584,"MG",21168791,5995,"2020-05-22",201,""
4585,"ES",4018650,9520,"2020-05-22",397,""
4586,"RJ",17264943,33589,"2020-05-22",3657,""
4587,"RO",1777225,2774,"2020-05-22",106,""
4588,"SC",7164788,6458,"2020-05-22",100,""
4589,"RS",11377239,5918,"2020-05-22",172,""
4590,"MS",2778986,805,"2020-05-22",17,""
4591,"MT",3484466,1271,"2020-05-22",37,""
4592,"GO",7018354,2344,"2020-05-22",95,""
4593,"DF",3015268,5948,"2020-05-22",90,""
4594,"SP",45919049,80558,"2020-05-23",6045,""
4595,"PA",8602865,24125,"2020-05-23",2150,""
4596,"PE",9557071,26786,"2020-05-23",2144,""
4597,"AL",3337357,5630,"2020-05-23",301,""
4598,"MG",21168791,6338,"2020-05-23",217,""
4599,"SC",7164788,6607,"2020-05-23",103,""
4600,"RS",11377239,6336,"2020-05-23",176,""
4601,"MS",2778986,858,"2020-05-23",17,""
4602,"MT",3484466,1363,"2020-05-23",37,""
4603,"GO",7018354,2435,"2020-05-23",95,""
4604,"DF",3015268,6248,"2020-05-23",95,""
